NetworkID_All	Name_map	NetworkID	MappingID	Label_db	detected	NodeType	ChEBI	HMDB.lip	KEGG	HMDB.accession	Ensembl	Uniprot	X8_adj.pval	X8_logFC	X8_pval	X8_significance	X7_adj.pval	X7_logFC	X7_pval	X7_significance	X6_adj.pval	X6_logFC	X6_pval	X6_significance	X5_adj.pval	X5_logFC	X5_pval	X5_significance	X4_adj.pval	X4_logFC	X4_pval	X4_significance	X3_adj.pval	X3_logFC	X3_pval	X3_significance	X2_adj.pval	X2_logFC	X2_pval	X2_significance	X1_adj.pval	X1_logFC	X1_pval	X1_significance	MaxSig	Differential.feature	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	ID	Map_No	Name	name
2008	5-Hydroxyindoleacetaldehyde	K658	C05634	5-Hydroxyindoleacetaldehyde		Metabolite	50157	HMDB0004073		HMDB0004073																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		339	5-Hydroxyindoleacetaldehyde	KEGG
2009	Selenohomocysteine	K667	C05698	Selenohomocysteine		Metabolite	9096, 84850	HMDB0004119		HMDB0004119																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		4	Selenohomocysteine	KEGG
2010	N1-methyl-2-pyridone-5-carboxamide	K695	C05842	N1-Methyl-2-pyridone-5-carboxamide	*	Metabolite	27410	HMDB0004193	C05842	HMDB0004193			1	0.294972190655911	0.0723304506402755	1.14067882911033	1	-0.0471298694393147	0.766103971465765	-0.115712286281659	1	0.00500491172930051	0.974774393995381	0.011095887665985	1	-0.212638958910976	0.18764794731599	-0.72665618197946	1	-0.0875379835552392	0.62789545247002	-0.202112662306086	1	0.132811615496224	0.463624189299605	0.333833913076687	1	-0.218357359336403	0.232849942612971	-0.632923864765277	1	-0.00579599561494737	0.974331945229665	-0.0112930580890747	1.14067882911033			0.294972190655911	-0.0471298694393147	0.00500491172930051	-0.212638958910976	-0.0875379835552392	0.132811615496224	-0.218357359336403	-0.00579599561494737	0.294972190655911	0.294972190655911	0.1	0.1	0.212638958910976	0.1	0.132811615496224	0.218357359336403	0.1	0.294972190655911	Exp_148	259	N1-Methyl-2-pyridone-5-carboxamide	KEGG
2011	N1-Methyl-4-pyridone-5-carboxamide	K696	C05843	N1-Methyl-4-pyridone-5-carboxamide		Metabolite	27838	HMDB0004194		HMDB0004194																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		268	N1-Methyl-4-pyridone-3-carboxamide	KEGG
2012	N(omega)-Hydroxyarginine	K699	C05933	N(omega)-Hydroxyarginine		Metabolite	7101, 43088, 47819, 47821, 47822, 60111	HMDB0004224		HMDB0004224																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		366	N(5)-[(Z)-amino(hydroxyimino)methyl]ornithine	KEGG
2013	N4-Acetylaminobutanal	K700	C05936	N4-Acetylaminobutanal		Metabolite	7386	HMDB0004226		HMDB0004226																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		367	N4-Acetylaminobutanal	KEGG
2014	12(S)-HPETE	K702	C05965	12(S)-HPETE		Metabolite	15626	HMDB0004243		HMDB0004243																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		760	12(S)-HPETE	KEGG
2015	15(S)-HPETE	K703	C05966	15(S)-HPETE		Metabolite	15628	HMDB0004244		HMDB0004244																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		761	15(S)-HPETE	KEGG
2016	CoA(20:0)	K485, H78	C02041, HMDB0004258	Eicosanoyl-CoA	*	Metabolite	15527	HMDB0004258	C02041	HMDB0004258			1	-0.407420639675684	0.0134798551363807	-1.87031477499718	1	-0.290419679744896	0.0697267961355366	-1.15660028965847	1	-0.00308718686821674	0.984092821581007	-0.00696393612229263	1	-0.331813904356388	0.040122911834138	-1.39660755651878	1	0.417769077453509	0.0281840866795055	1.54999603416214	1	0.345497058583893	0.0654748851641687	1.18392525460737	1	0.207289102764685	0.2587403725351	0.587135800888332	1	0.361809543416811	0.0544905210235547	1.26367903947022	-1.87031477499718			-0.407420639675684	-0.290419679744896	-0.00308718686821674	-0.331813904356388	0.417769077453509	0.345497058583893	0.207289102764685	0.361809543416811	0.417769077453509	0.407420639675684	0.290419679744896	0.1	0.331813904356388	0.417769077453509	0.345497058583893	0.207289102764685	0.361809543416811	0.417769077453509	Exp_134	748	Eicosanoyl-CoA	KEGG, HMDB
2017	Perillic acid	K750	C11924	Perillic acid		Metabolite	36999	HMDB0004586		HMDB0004586																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		316	Perillic acid	KEGG
2018	phytosphingosine	K751, H79	C12144, HMDB0004610	Phytosphingosine	*	Metabolite	46961	HMDB0004610	C12144	HMDB0004610			1	0.381121305214967	0.0137722653651427	1.86099461786492	1	0.0300436963208108	0.835262434417183	0.0781770503697807	1	-0.459238536435803	0.00385703126222497	-2.41374684105183	1	-0.280159780076232	0.0621169846468689	-1.20678963444718	1	0.183273178911033	0.436002658770737	0.360510862369168	1	0.330977063495979	0.165707692520157	0.780657330195565	1	-0.0501636585631129	0.830120579955842	-0.0808588191830325	1	0.353127907566867	0.140300937261123	0.852939427717369	-2.41374684105183	*	Phytosphingosine	0.381121305214967	0.0300436963208108	-0.459238536435803	-0.280159780076232	0.183273178911033	0.330977063495979	-0.0501636585631129	0.353127907566867	-0.459238536435803	0.381121305214967	0.1	0.459238536435803	0.280159780076232	0.183273178911033	0.330977063495979	0.1	0.353127907566867	0.459238536435803	Exp_151	330	Phytosphingosine	KEGG, HMDB
2019	GM3	K596, R110	C04730, 60065	GM3		Metabolite	15681, 180863	HMDB0004842, HMDB0004843, HMDB0004844, HMDB0004845, HMDB0004846, HMDB0004847, HMDB0004848, HMDB0004849, HMDB0004850, HMDB0004851, HMDB0004852		HMDB0004842, HMDB0004843, HMDB0004844, HMDB0004845, HMDB0004846, HMDB0004847, HMDB0004848, HMDB0004849, HMDB0004850, HMDB0004851, HMDB0004852																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		447	Ganglioside GM3 (d18:1/12:0)	KEGG
2020	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	K609	C04911	D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide		Metabolite	177678, 18216, 177701	HMDB0004853, HMDB0004854, HMDB0004855, HMDB0004856, HMDB0004857, HMDB0004858, HMDB0004859, HMDB0004860, HMDB0004861, HMDB0004863, HMDB0004865		HMDB0004853, HMDB0004854, HMDB0004855, HMDB0004856, HMDB0004857, HMDB0004858, HMDB0004859, HMDB0004860, HMDB0004861, HMDB0004863, HMDB0004865																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		448	Ganglioside GM1 (18:1/12:0)	KEGG
2021	GA2	K715, R50	C06135, 195476	GA2		Metabolite	27731	HMDB0004889, HMDB0004896, HMDB0004897		HMDB0004889, HMDB0004896, HMDB0004897																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		449	Ganglioside GA2 (d18:1/9Z-18:1)	KEGG
2022	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide	K605	C04884	N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide		Metabolite	177482, 177682, 89635, 51013	HMDB0004936, HMDB0004937, HMDB0004938, HMDB0004939, HMDB0004941, HMDB0004942, HMDB0004943, HMDB0004944, HMDB0004945, HMDB0004946		HMDB0004936, HMDB0004937, HMDB0004938, HMDB0004939, HMDB0004941, HMDB0004942, HMDB0004943, HMDB0004944, HMDB0004945, HMDB0004946																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		450	Ganglioside GM2 (d18:1/12:0)	KEGG
2023	12-HETE	K760	C14777	12(S)-HETE	*	Metabolite	34146	HMDB0006111	C14777	HMDB0006111			1	-0.191475020299201	0.219450994984994	-0.658662445734875	1	-0.134870256881727	0.382726033115984	-0.417111995956608	1	-0.114319525655454	0.458215730051421	-0.338930006029921	1	-0.195219730624087	0.210888688821317	-0.675946713357826	1	-0.217178617916866	0.266888505154431	-0.573670130804118	1	-0.262741585470752	0.182130105546492	-0.739618260728666	1	-0.207458207682309	0.288270960915224	-0.540199104228057	1	-0.0868923611634278	0.652851975845453	-0.185185277164279	-0.739618260728666			-0.191475020299201	-0.134870256881727	-0.114319525655454	-0.195219730624087	-0.217178617916866	-0.262741585470752	-0.207458207682309	-0.0868923611634278	-0.262741585470752	0.191475020299201	0.134870256881727	0.114319525655454	0.195219730624087	0.217178617916866	0.262741585470752	0.207458207682309	0.1	0.262741585470752	Exp_152	424	12-HETE	KEGG
2024	11-cis-Retinol	K413	C00899	11-cis-Retinol		Metabolite	16302	HMDB0006216		HMDB0006216																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		82	11-cis-Retinol	KEGG
2025	9-cis-Retinal	K843	C16681	9-cis-Retinal		Metabolite	78273	HMDB0006218		HMDB0006218																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		419	9-cis-Retinal	KEGG
2026	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	K808	C16168	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA		Metabolite	63540	HMDB0006243		HMDB0006243																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		888	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	KEGG
2027	(5-L-Glutamyl)-L-amino acid	K556	C03740	(5-L-Glutamyl)-L-amino acid		Metabolite	50619	HMDB0006248		HMDB0006248																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		882	gamma-Glutamylalanine	KEGG
2028	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosaheptaenoyl-CoA	K828, H867	C16374, HMDB0006260	Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA		Metabolite	80480	HMDB0006260	C16374	HMDB0006260																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		451	Trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	KEGG, HMDB
2029	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	K599	C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate		Metabolite	28413	HMDB0006273		HMDB0006273																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		284	5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid	KEGG
2030	(9Z,12Z,15Z)-Octadecatrienoyl-CoA	K806	C16162	(9Z,12Z,15Z)-Octadecatrienoyl-CoA		Metabolite	190939, 51985	HMDB0006290		HMDB0006290																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		676	(9Z,12Z,15Z)-Octadecatrienoyl-CoA	KEGG
2031	Chenodeoxycholoyl-CoA	K635, H868, H869	C05337, HMDB0006292	Chenodeoxycholoyl-CoA		Metabolite	89422, 28701, 89422, 28701	HMDB0006292	C05337	HMDB0006292																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		452	Chenodeoxycholoyl-CoA	KEGG, HMDB
2032	L-Selenocystathionine	K668	C05699	L-Selenocystathionine		Metabolite	27760, 62226	HMDB0006343		HMDB0006343																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		264	Selenocystathionine	KEGG
2033	D-Glucuronolactone	K512	C02670	D-Glucuronolactone		Metabolite	18268	HMDB0006355		HMDB0006355																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		243	D-glucurono-6,3-lactone	KEGG
2034	gamma-Linolenoyl-CoA	K532	C03035	gamma-Linolenoyl-CoA		Metabolite	15508	HMDB0006368		HMDB0006368																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		738	Gamma-linolenoyl-CoA	KEGG
2035	3-Oxopalmitoyl-CoA	K622, H870	C05259, HMDB0006402	3-Oxohexadecanoyl-CoA		Metabolite	15491	HMDB0006402	C05259	HMDB0006402																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		903	3-Oxohexadecanoyl-CoA	KEGG, HMDB
2036	3-Oxostearoyl-CoA	K812	C16216	3-Oxostearoyl-CoA		Metabolite	50571	HMDB0006498		HMDB0006498																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		881	3-Oxooctadecanoyl-CoA	KEGG
2037	Phenylacetyl-CoA	K364	C00582	Phenylacetyl-CoA		Metabolite	15537	HMDB0006503		HMDB0006503																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		755	Phenylacetyl-CoA	KEGG
2038	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA	K811	C16173	(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA		Metabolite	76450	HMDB0006513		HMDB0006513																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		893	Docosa-4,7,10,13,16-pentaenoyl CoA	KEGG
2039	Arachidonyl-CoA	K497	C02249	Arachidonyl-CoA		Metabolite	15514	HMDB0006523		HMDB0006523																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		740	Arachidonyl-CoA	KEGG
2040	Aflatoxin B1-exo-8,9-epoxide	K848	C19586	Aflatoxin B1-exo-8,9-epoxide		Metabolite	30725	HMDB0006558		HMDB0006558																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		380	2,3-Epoxyaflatoxin B1	KEGG
2041	UDP-N-acetyl-D-galactosamine	K261	C00203	UDP-N-acetyl-D-galactosamine		Metabolite	25001, 165842, 67168	HMDB0006591, HMDB0060522, HMDB0000304		HMDB0006591, HMDB0060522, HMDB0000304																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		453	Lactosamine	KEGG
2042	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione	K646	C05478	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione		Metabolite	175452, 1690	HMDB0006755		HMDB0006755																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		455	3a,21-Dihydroxy-5b-pregnane-11,20-dione	KEGG
2043	P1,P4-Bis(5'-uridyl) tetraphosphate	K720	C06198	P1,P4-Bis(5'-uridyl) tetraphosphate		Metabolite	27791	HMDB0006796		HMDB0006796																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		265	P1,P4-Bis(5'-uridyl) tetraphosphate	KEGG
2044	2-Propynal	K706	C05985	2-Propynal		Metabolite	27976	HMDB0006803		HMDB0006803																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		272	2-Propyn-1-al	KEGG
2045	Propynoate	K404	C00804	Propynoate		Metabolite	15364, 33199	HMDB0006804		HMDB0006804																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		10	propynoate	KEGG
2046	3-Hydroxypropionyl-CoA	K661	C05668	3-Hydroxypropionyl-CoA		Metabolite	27762	HMDB0006807		HMDB0006807																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		844	3-Hydroxypropionyl-CoA	KEGG
2047	1D-myo-Inositol 3-phosphate	K566	C04006	1D-myo-Inositol 3-phosphate		Metabolite	18169	HMDB0006814		HMDB0006814																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		833	D-myo-Inositol 3-phosphate	KEGG
2048	2,5-Diaminopyrimidine nucleoside triphosphate	K698	C05923	2,5-Diaminopyrimidine nucleoside triphosphate		Metabolite	929	HMDB0006821		HMDB0006821																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		353	2,5-Diaminopyrimidine nucleoside triphosphate	KEGG
2049	Formamidopyrimidine nucleoside triphosphate	K697	C05922	Formamidopyrimidine nucleoside triphosphate		Metabolite	58104	HMDB0006822		HMDB0006822																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
2050	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	K719	C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine		Metabolite		HMDB0006823		HMDB0006823																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		456	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	KEGG
2051	THF-polyglutamate	K551	C03541	THF-polyglutamate		Metabolite	27650, 28624	HMDB0006826, HMDB0006840		HMDB0006826, HMDB0006840																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		457	Tetrahydrofolyl-[Glu](n)	KEGG
2052	D-Tagatose 1,6-bisphosphate	K558	C03785	D-Tagatose 1,6-bisphosphate		Metabolite	4250	HMDB0006872		HMDB0006872																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		874	D-Tagatose 1,6-bisphosphate	KEGG
2053	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	K643	C05445	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al		Metabolite	27428	HMDB0006894		HMDB0006894																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		260	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al	KEGG
2054	heme A	R116	61715	heme A		Metabolite		HMDB0006897, HMDB0006901	C15670	HMDB0006897, HMDB0006901																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		878	ferroheme a	ChEBI_ID_Charge
2055	Hydrogen selenide	K467, H880	C01528, HMDB0011110	Hydrogen selenide		Metabolite	16503	HMDB0011110	C01528	HMDB0011110																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		97	Hydrogen selenide	KEGG, HMDB
2056	OPC4-CoA	K821	C16335	OPC4-CoA		Metabolite	80456	HMDB0011113		HMDB0011113																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		461	OPC4-CoA	KEGG
2057	OPC6-CoA	K818	C16331	OPC6-CoA		Metabolite	139105	HMDB0011114		HMDB0011114																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		872	OPC6-CoA	KEGG
2058	OPC8-CoA	K815	C16327	OPC8-CoA		Metabolite	80448	HMDB0011115		HMDB0011115																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		679	OPC8-CoA	KEGG
2059	Selenite	K666, H881, H882	C05684, HMDB0011119	Selenite		Metabolite	18212, 26642	HMDB0011119	C05684	HMDB0011119																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		634	Selenite	KEGG, HMDB
2060	trans-2-Enoyl-OPC4-CoA	K822	C16336	trans-2-Enoyl-OPC4-CoA		Metabolite	80457	HMDB0011120		HMDB0011120																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		462	trans-2-Enoyl-OPC4-CoA	KEGG
2061	trans-2-Enoyl-OPC6-CoA	K819	C16332	trans-2-Enoyl-OPC6-CoA		Metabolite	80453	HMDB0011121		HMDB0011121																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		463	trans-2-Enoyl-OPC6-CoA	KEGG
2062	trans-2-Enoyl-OPC8-CoA	K816	C16328	trans-2-Enoyl-OPC8-CoA		Metabolite	80449	HMDB0011122		HMDB0011122																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		464	trans-2-Enoyl-OPC8-CoA	KEGG
2063	5-HETE	K602	C04805	5(S)-HETE	*	Metabolite	28209	HMDB0011134	C04805	HMDB0011134			1	-0.0456467832703256	0.205560122260582	-0.687061132682329	1	-0.0101514025167333	0.774279479959545	-0.111102250304371	1	0.0105356144086386	0.765998529269049	0.115772064219811	1	-0.00664520905001975	0.851004453819895	-0.0700681669843402	1	-0.0814565108034335	0.0796551078144839	-1.09878637021413	1	-0.0773396053061175	0.0949307932957605	-1.02259288989943	1	-0.0391115209672721	0.386565384215657	-0.412777038349905	1	-0.0337892898050338	0.453409310302044	-0.343509566319584	-1.09878637021413			-0.0456467832703256	-0.0101514025167333	0.0105356144086386	-0.00664520905001975	-0.0814565108034335	-0.0773396053061175	-0.0391115209672721	-0.0337892898050338	-0.0814565108034335	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	Exp_142	848	5-HETE	KEGG
2064	5(S)-HPETE	K637	C05356	5(S)-HPETE		Metabolite	57450, 15632	HMDB0011135, HMDB0001193		HMDB0011135, HMDB0001193																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		762	5(S)-Hydroperoxyeicosatetraenoic acid	KEGG
2065	all-trans-13,14-Dihydroretinol	K791	C15492	all-trans-13,14-Dihydroretinol		Metabolite	52075	HMDB0011618		HMDB0011618																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		395	All-trans-13,14-dihydroretinol	KEGG
2066	Farnesylcysteine	K850	C19691	Farnesylcysteine		Metabolite	62141, 62197	HMDB0011627		HMDB0011627																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		403	Farnesylcysteine	KEGG
2067	3-Hydroxy-L-kynurenine	K538	C03227	3-Hydroxy-L-kynurenine		Metabolite	17380, 58125	HMDB0011631		HMDB0011631																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		173	L-3-Hydroxykynurenine	KEGG
2068	2-Aminoethylphosphonate	K552	C03557	2-Aminoethylphosphonate		Metabolite	15573, 57418	HMDB0011747		HMDB0011747																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		28	Ciliatine	KEGG
2069	Acylglycerone phosphate	K544	C03372	Acylglycerone phosphate		Metabolite	15835	HMDB0011750		HMDB0011750																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		905	Dihydroxyacetone Phosphate Acyl Ester	KEGG
2070	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate	K337	C00450	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate		Metabolite	58769, 49014	HMDB0012130		HMDB0012130																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		343	(S)-1-piperideine-6-carboxylate	KEGG
2071	3-Oxopimeloyl-CoA	K730	C06715	3-Oxopimeloyl-CoA		Metabolite	172855, 15492	HMDB0012158		HMDB0012158																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		465	3-Oxopimelyl-CoA	KEGG
2072	CMP-N-glycoloylneuraminate	K555	C03691	CMP-N-glycoloylneuraminate		Metabolite	18098, 184650	HMDB0012206		HMDB0012206																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		230	CMP-N-glycoloyl-beta-neuraminic acid	KEGG
2073	Methylarsonate	K738	C07294	Methylarsonate		Metabolite	16005, 29852	HMDB0012258		HMDB0012258																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		60	methylarsonate(2-)	KEGG
2074	Methanearsonous acid	K739	C07295	Methanearsonous acid		Metabolite	17826, 14597	HMDB0012259		HMDB0012259																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		207	Methylarsonite	KEGG
2075	Prenyl-L-cysteine	K731	C06751	Prenyl-L-cysteine		Metabolite	47914	HMDB0012286		HMDB0012286																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		332	S-prenyl-L-cysteine	KEGG
2076	Sulfatide	K713, R136	C06125, 82953	Sulfatide		Metabolite	18318, 176327, 184397, 184402, 184960	HMDB0012311, HMDB0012312, HMDB0012313, HMDB0012314, HMDB0012315, HMDB0012316, HMDB0012317, HMDB0012318, HMDB0012319		HMDB0012311, HMDB0012312, HMDB0012313, HMDB0012314, HMDB0012315, HMDB0012316, HMDB0012317, HMDB0012318, HMDB0012319																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		471	3-O-Sulfogalactosylceramide (d18:1/12:0)	KEGG
2077	Hydrazine	K638	C05361	Hydrazine		Metabolite	15571	HMDB0012973		HMDB0012973																																						0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1		27	Hydrazine	KEGG
